Rank,Name,Team,Position,Played,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,Interceptions,FumblesForced,FumblesRecovered,DefensiveTouchdowns,FantasyPointsPerGame,FantasyPoints
26,D'Qwell Jackson,CLE,ILB,16,75,65,1,1.5,14,4,7,1,1,1,0,8.3,132.9
27,Erin Henderson,MIN,ILB,14,69,43,12,4,25,7,3,2,1,0,0,9.4,132
28,Brian Orakpo,WAS,OLB,15,43,17,16,10,67,18,4,1,0,2,1,8.7,131.2
29,Perry Riley,WAS,ILB,16,69,43,7,3,18,9,9,1,0,1,0,8.1,129.3
30,Tamba Hali,KC,OLB,15,38,7,11,11,78,12,1,1,4,2,2,8.6,128.3
31,Jared Allen,MIN,OLB,16,33,19,13,12.5,80,26,6,0,2,0,0,7.9,126.5
32,James Anderson,CHI,ILB,16,85,17,10,4,27,5,4,0,0,1,0,7.9,126.2
33,Curtis Lofton,NO,ILB,16,82,43,6,2,19,2,5,0,1,0,0,7.8,125.4
33,Mason Foster,TB,ILB,15,62,28,6,2,24,6,7,3,1,0,2,8.4,125.4
35,Rob Ninkovich,NE,OLB,16,42,49,10,8,38,17,0,0,2,2,0,7.8,125.3
36,Philip Wheeler,MIA,OLB,16,84,34,6,1,5,5,7,0,0,1,0,7.8,124.5
37,Patrick Willis,SF,ILB,14,82,22,10,3,32,5,1,0,2,0,0,8.9,124.2
38,Terrell Suggs,BAL,OLB,16,47,33,13,10,48,19,0,0,0,1,0,7.7,123.3
39,Zach Brown,TEN,ILB,16,71,19,9,4,26,7,5,1,1,1,0,7.6,121.1
40,Ahmad Brooks,SF,OLB,16,52,8,12,8.5,72,14,7,1,1,0,0,7.4,119.2
41,Ryan Kerrigan,WAS,OLB,16,47,19,15,8.5,74,7,3,0,4,0,0,7.4,117.9
42,David Harris,NYJ,LB,16,70,52,8,2,8,5,1,0,1,0,0,7.4,117.8
43,Paul Worrilow,ATL,ILB,16,79,48,4,2,7,3,1,0,0,0,0,7.2,115.7
44,Sean Lee,DAL,OLB,11,68,31,3,0,0,1,6,4,0,1,1,10.4,114.5
45,Lamarr Houston,OAK,OLB,16,56,13,10,6,52,15,0,0,2,1,0,7.1,113.7
46,Daryl Washington,ARI,ILB,12,59,16,8,3,13,12,10,2,0,1,0,9.4,113.3
46,Junior Galette,NO,OLB,16,28,12,14,12,83,22,2,0,1,2,0,7.1,113.3
48,Dannell Ellerbe,MIA,ILB,15,70,31,3,1,5,4,5,2,0,2,0,7.5,112
49,John Abraham,ARI,OLB,16,31,6,14,11.5,99,14,3,0,4,0,0,7,111.9
50,Justin Houston,KC,OLB,11,41,3,11,11,75,15,4,0,1,2,0,10.1,111
51,Trent Cole,PHI,OLB,16,43,12,12,8,63,12,4,0,3,0,0,6.9,110.3
52,Olivier Vernon,MIA,OLB,16,46,11,13,11.5,65,16,0,0,0,0,0,6.9,110
53,Jason Worilds,PIT,OLB,15,37,19,10,8,55,21,1,0,2,0,0,7.1,106
54,Mark Barron,TB,ILB,14,70,18,3,2,9,3,6,2,0,1,0,7.5,104.9
55,London Fletcher,WAS,ILB,16,62,48,4,2,16,2,2,0,1,0,0,6.4,102.6
56,Bruce Carter,DAL,ILB,15,73,23,5,2,11,4,3,0,0,0,0,6.8,101.6
57,Connor Barwin,PHI,OLB,16,44,14,10,5,30,7,11,1,1,1,0,6.3,101
58,Calvin Pace,NYJ,OLB,16,37,18,10,10,44,11,3,0,2,0,0,6.3,100.4
59,Manny Lawson,BUF,OLB,15,52,21,10,4,27,6,1,1,1,1,0,6.6,99.2
60,Brad Jones,GB,ILB,12,60,23,8,3,20,5,0,0,1,1,0,8.2,98.5
61,Shaun Phillips,DEN,OLB,16,29,8,10,10,77,12,5,1,2,0,0,6,96.7
62,Jason Babin,JAX,OLB,16,31,9,10,7.5,55,19,2,0,3,0,0,6,96
63,David Hawthorne,NO,OLB,16,58,31,8,3,13,4,0,0,1,0,0,6,95.8
63,Demario Davis,NYJ,OLB,16,60,41,5,1,3,4,1,1,0,0,0,6,95.8
65,Osi Umenyiora,ATL,OLB,16,31,16,6,7.5,56,9,3,1,3,0,1,6,95.6
66,Lance Briggs,CHI,OLB,9,51,20,10,3,21,2,8,0,2,0,0,10.6,95.1
66,Donald Butler,LAC,OLB,13,71,13,4,0.5,6,1,5,1,0,1,0,7.3,95.1
68,Jon Beason,NYG,ILB,15,72,32,1,0,0,1,1,1,0,0,0,6.3,94
69,Craig Robertson,CLE,ILB,14,55,28,4,3,4,3,2,1,1,1,0,6.7,93.4
70,Wesley Woodyard,DEN,ILB,14,47,36,3,1.5,12,8,4,1,2,0,0,6.7,93.2
71,Joplo Bartu,ATL,ILB,16,47,37,8,3.5,21,8,1,0,0,0,0,5.7,91.6
72,Dont'a Hightower,NE,LB,16,55,42,4,1,9,5,3,0,0,0,0,5.7,90.9
73,Geno Hayes,JAX,OLB,14,59,19,2,1,9,2,4,2,1,0,0,6.3,88.4
74,Chris Clemons,MIA,ILB,16,59,30,1,0,0,1,8,1,0,0,0,5.4,87
75,Moise Fokou,TEN,ILB,12,61,16,2,1,0,3,0,0,2,1,0,7.1,85
76,Derrick Morgan,TEN,OLB,15,29,6,9,6,37,19,2,0,1,1,0,5.6,83.7
77,Aldon Smith,SF,OLB,11,29,5,11,8.5,49,18,0,0,0,0,0,7.5,82.4
78,Clay Matthews,GB,OLB,11,26,14,9,7.5,50,10,1,0,3,0,0,7.5,82
79,Darryl Sharpton,HOU,ILB,15,55,31,2,0,0,4,2,0,1,0,0,5.4,81.5
80,Vincent Rey,CIN,OLB,16,30,17,5,4,28,4,5,2,1,1,1,5.1,81.3
81,Brandon Spikes,NE,ILB,16,48,38,6,0,0,0,2,1,0,1,0,5.1,81
82,Whitney Mercilus,HOU,OLB,16,33,14,6,7,36,17,0,0,0,0,0,5,80.6
83,Von Miller,DEN,OLB,9,27,7,9,5,29,8,1,0,3,1,1,8.8,79.4
83,KJ Wright,SEA,OLB,13,46,34,4,1.5,4,2,4,0,0,1,0,6.1,79.4
85,Demarcus Ware,DAL,OLB,13,28,12,9,6,40,12,2,1,0,1,0,6.1,79
86,Mike Neal,GB,OLB,16,36,11,7,5,17,8,1,1,1,0,0,4.7,75.2
87,Willie Young,DET,OLB,16,29,17,7,3,20,10,5,0,0,2,0,4.6,73.5
88,Rey Maualuga,CIN,ILB,13,52,23,0,1,0,1,2,1,0,0,0,5.5,71.5
89,Brian Cushing,HOU,ILB,7,37,11,7,2,9,3,2,1,1,0,1,10.2,71.4
90,Joe Mays,HOU,ILB,14,40,25,6,1,7,4,3,0,0,0,0,5,70.2
91,Spencer Paysinger,NYG,OLB,16,58,8,0,1,0,2,1,0,0,1,0,4.4,70
92,Barkevious Mingo,CLE,OLB,15,27,13,9,5,24,12,3,0,0,0,0,4.7,69.9
93,Sio Moore,OAK,ILB,15,36,10,6,4.5,30,7,0,0,1,0,0,4.6,69
94,Akeem Ayers,TEN,OLB,16,37,11,5,1,5,7,5,1,1,0,0,4.2,68
95,Malcolm Smith,SEA,OLB,15,30,20,5,1,8,1,4,2,1,0,1,4.5,67.8
96,Russell Allen,JAX,OLB,14,45,18,4,1,4,1,0,0,0,2,0,4.8,67.4
97,Akeem Jordan,KC,ILB,16,51,12,3,0,0,0,0,0,2,0,0,4.1,66
98,Erik Walden,IND,OLB,15,26,19,5,3,23,10,3,0,1,1,0,4.4,65.8
99,Jacquian Williams,NYG,OLB,16,35,16,5,0,0,1,9,0,0,2,0,4,64
100,Koa Misi,MIA,OLB,15,34,20,6,2,16,4,3,0,0,0,0,4.2,62.6
101,Jon Bostic,CHI,ILB,16,42,12,4,1,3,1,1,1,0,1,0,3.9,62.3
102,Manti Te'o,LAC,ILB,13,42,20,6,0,0,0,4,0,0,0,0,4.8,62
103,Lamarr Woodley,PIT,OLB,11,20,16,4,5,29,9,1,0,1,1,0,5.5,60.9
104,Pat Angerer,IND,ILB,11,37,26,2,0.5,4,2,2,1,0,0,0,5.5,60.4
105,Jonathan Massaquoi,ATL,OLB,16,26,17,7,4,25,7,1,0,0,0,0,3.8,60
106,Kyle Wilber,DAL,OLB,16,30,13,4,2,17,4,0,0,1,2,0,3.7,59.2
107,Reggie Walker,LAC,ILB,16,30,6,6,3,25,5,1,0,1,0,0,3.5,56.5
108,Jerod Mayo,NE,ILB,6,35,20,1,1.5,5,2,1,0,0,1,0,9.2,55.5
109,Shea McClellin,CHI,LB,14,15,15,6,4.5,15,9,0,0,0,1,0,3.6,51
110,Vince Williams,PIT,ILB,15,40,13,4,0,0,0,0,0,0,0,0,3.4,50.5
111,Colin McCarthy,TEN,ILB,16,35,10,2,0,0,0,1,1,1,0,0,3.1,49
112,Nick Perry,GB,OLB,11,20,8,2,4,29,1,1,0,3,0,0,4.4,47.9
113,Akeem Dent,ATL,OLB,15,24,22,5,1.5,12,2,1,0,0,0,0,3.1,47.2
114,Jarret Johnson,LAC,OLB,11,22,11,4,3,16,5,3,0,0,0,0,4.3,47.1
115,Parys Haralson,NO,OLB,16,16,14,5,3.5,26,8,1,0,0,0,0,2.9,46.6
116,Jarvis Jones,PIT,OLB,14,29,7,4,1,7,3,4,0,0,0,0,3.3,46.2
117,James Harrison,CIN,LB,15,16,15,5,2,2,6,1,1,0,1,0,3,45.7
118,Sean Weatherspoon,ATL,ILB,7,26,12,1,0,0,1,2,1,0,0,1,6.4,45
119,Audie Cole,MIN,OLB,13,24,18,2,1,7,4,1,0,0,0,0,3.3,42.7
120,Jameel McClain,BAL,ILB,10,27,23,1,0,0,0,0,0,1,0,0,4.2,42.5
120,Frank Zombo,KC,OLB,16,19,4,0,2,15,5,2,1,1,1,0,2.7,42.5
122,Nate Irving,DEN,ILB,15,23,11,8,1,8,2,1,0,0,0,0,2.8,42.3
123,Jo-Lonn Dunbar,LAR,OLB,12,33,6,4,0,0,2,0,0,0,0,0,3.5,42
124,Keith Rivers,NYG,OLB,16,22,20,2,1,2,1,1,0,0,1,0,2.6,41.2
125,Jamie Collins,NE,OLB,16,22,16,2,0,0,3,3,0,0,1,0,2.6,41
126,Kelvin Sheppard,IND,ILB,15,18,25,3,1,9,2,1,0,0,0,0,2.6,39.4
127,Jamari Lattimore,GB,OLB,15,22,8,3,2,2,2,1,0,1,0,0,2.6,39.2
128,Ernie Sims,DAL,OLB,12,30,11,0,0,0,0,0,0,1,0,0,3.2,38.5
129,David Bass,CHI,OLB,12,15,8,4,1,9,2,1,1,0,0,1,3.2,37.9
130,DJ Williams,CHI,ILB,6,19,8,4,2,18,1,0,0,1,0,0,6.1,36.8
131,Courtney Upshaw,BAL,OLB,16,18,12,2,1.5,13,4,2,0,0,0,0,2.3,36.3
132,Pernell McPhee,BAL,OLB,16,13,7,5,2,13,5,1,0,1,0,0,2.2,35.8
133,Dan Skuta,SF,OLB,16,15,7,3,0,0,3,2,0,0,1,1,2.2,35.5
134,Josh Bynes,BAL,ILB,15,19,22,1,0,0,1,3,0,0,0,0,2.3,35
135,Marvin Mitchell,MIN,OLB,16,17,21,3,0,0,0,1,0,0,1,0,2.2,34.5
136,Ashlee Palmer,DET,OLB,16,20,7,5,0,0,1,1,0,0,1,0,2.1,33.5
137,Stephen Nicholas,ATL,OLB,14,17,13,2,1,6,1,1,0,1,0,0,2.4,33.1
138,Nigel Bradham,BUF,OLB,16,21,17,1,0,0,0,1,0,0,0,0,2,31.5
139,Marcus Benard,ARI,ILB,12,9,1,1,2.5,12,10,1,0,1,0,0,2.6,30.7
140,Khaseem Greene,CHI,ILB,15,20,7,0,0,0,0,1,1,1,0,0,2,30.5
141,DeVonte Holloman,DAL,OLB,9,12,12,2,2,12,2,0,0,0,1,0,3.4,30.2
142,Bjoern Werner,IND,OLB,13,13,3,3,2.5,15,3,3,0,0,0,0,2.3,30
143,AJ Klein,CAR,OLB,16,16,1,5,2,21,2,0,0,0,0,0,1.8,29.6
144,Mark Herzlich,NYG,ILB,16,23,7,1,0,0,0,1,0,0,0,0,1.8,28.5
145,Justin Durant,DAL,ILB,10,14,10,2,0,0,0,1,0,1,1,0,2.8,28
146,Najee Goode,PHI,OLB,14,9,4,1,1,6,1,3,0,0,1,1,2,27.6
147,Jasper Brinkley,ARI,ILB,15,19,3,4,0,0,2,1,0,0,0,0,1.8,27.5
148,Kamerion Wimbley,TEN,OLB,16,8,1,4,3,25,5,0,0,0,0,0,1.6,26
149,Dane Fletcher,NE,ILB,15,9,6,2,2,19,3,0,0,1,0,0,1.7,25.9
150,Andy Mulumba,GB,OLB,14,11,13,2,1,2,1,0,0,0,1,0,1.8,25.7
151,Jonathan Casillas,TB,OLB,12,13,11,1,0,0,0,2,0,1,0,0,2,24.5
151,Andrew Gachkar,LAC,OLB,16,17,7,1,0,0,0,0,0,1,0,0,1.5,24.5
153,Jeff Tarpinian,HOU,ILB,8,15,6,2,0.5,3,2,1,0,0,0,0,3,24.3
154,Michael Wilhoite,SF,OLB,16,19,1,3,0,0,0,1,0,0,0,0,1.5,23.5
155,Corey Lemonier,SF,OLB,16,9,2,1,1,4,2,3,0,1,0,0,1.5,23.4
155,Ramon Humber,NO,OLB,16,12,10,2,0.5,4,2,1,0,0,0,0,1.5,23.4
157,JT Thomas,JAX,OLB,15,12,5,2,0,0,1,0,0,1,0,0,1.5,22.5
158,Rob Jackson,WAS,OLB,12,6,9,1,2,5,2,1,1,0,0,0,1.8,22
159,Garrett McIntyre,NYJ,OLB,13,10,8,2,1,8,1,0,0,0,0,0,1.5,19.8
159,Ryan Davis,JAX,OLB,7,4,0,2,1,18,6,1,1,0,0,0,2.8,19.8
161,Will Witherspoon,LAR,OLB,16,11,1,1,0,0,0,1,1,0,1,0,1.2,19.5
162,Chase Blackburn,CAR,OLB,13,13,8,1,0,0,0,1,0,0,0,0,1.5,19
162,Paris Lenon,DEN,ILB,14,14,6,0,0,0,0,2,0,0,0,0,1.4,19
164,James-Michael Johnson,KC,ILB,16,9,0,1,1,7,1,1,0,1,0,0,1.1,17.7
165,Kavell Conner,IND,ILB,10,13,1,0,0,0,0,1,0,0,1,0,1.8,17.5
166,Arthur Brown,BAL,ILB,14,8,4,0,0.5,4,3,0,0,1,0,0,1.2,17.4
167,Quentin Groves,CLE,OLB,5,3,0,3,2,13,2,0,0,1,0,0,3.3,16.3
168,Everette Brown,DAL,ILB,7,5,5,2,1,7,1,0,0,1,0,0,2.3,16.2
169,Tourek Williams,LAC,OLB,13,9,2,0,1,11,0,0,0,1,0,0,1.2,16.1
170,Bront Bird,LAC,ILB,16,11,10,0,0,0,0,0,0,0,0,0,1,16
171,Jason Trusnik,MIA,OLB,16,12,5,1,0,0,0,0,0,0,0,0,1,15.5
172,O'Brien Schofield,SEA,OLB,15,6,1,3,1,6,3,0,0,0,0,0,1,15.1
173,Josh McNary,IND,OLB,5,10,2,0,0,0,4,0,0,0,0,0,3,15
174,Adam Hayward,TB,ILB,16,10,5,1,0,0,0,1,0,0,0,0,0.9,14.5
175,Antwan Barnes,NYJ,OLB,5,2,1,2,2,20,3,0,0,0,0,0,2.7,13.5
176,Nate Palmer,GB,ILB,8,8,8,1,0,0,0,0,0,0,0,0,1.6,13
177,Kaluka Maiava,OAK,ILB,9,9,7,0,0,0,0,0,0,0,0,0,1.4,12.5
178,Josh Martin,KC,OLB,5,8,1,0,0,0,0,0,0,1,0,0,2.3,11.5
179,John Lotulelei,JAX,OLB,14,5,4,1,0,0,0,0,0,1,0,0,0.8,11
180,Sam Acho,ARI,OLB,3,3,0,1,1,9,1,0,0,1,0,0,3.6,10.9
181,Mario Harvey,IND,ILB,12,9,1,1,0,0,0,0,0,0,0,0,0.9,10.5
181,Jelani Jenkins,MIA,ILB,16,10,1,0,0,0,0,0,0,0,0,0,0.7,10.5
183,Keyunta Dawson,NO,OLB,8,2,1,0,0.5,3,3,0,0,1,0,0,1.2,9.8
183,Martez Wilson,DAL,OLB,9,4,0,1,1,8,2,0,0,0,0,0,1.1,9.8
185,Will Herring,NO,ILB,16,4,3,0,0,0,0,1,1,0,0,0,0.6,9.5
186,Daren Bates,LAR,ILB,15,0,0,0,0,0,0,0,0,0,1,1,0.6,9
186,LaRoy Reynolds,JAX,OLB,12,7,2,0,0,0,0,1,0,0,0,0,0.8,9
188,Nick Barnett,WAS,ILB,14,5,5,1,0,0,0,0,0,0,0,0,0.6,8.5
188,Tank Carder,CLE,ILB,15,6,5,0,0,0,0,0,0,0,0,0,0.6,8.5
190,Casey Matthews,PHI,ILB,16,4,0,0,0,0,0,1,0,0,1,0,0.5,8
191,Dontay Moch,ARI,OLB,4,2,0,1,1,9,2,0,0,0,0,0,2,7.9
192,Heath Farwell,SEA,OLB,16,3,3,0,0,0,0,0,0,1,0,0,0.5,7.5
192,Justin Tuggle,HOU,ILB,15,3,1,0,0,0,1,0,0,1,0,0,0.5,7.5
192,Michael Boley,CIN,OLB,10,7,1,0,0,0,0,0,0,0,0,0,0.8,7.5
195,Jamaal Westerman,PIT,ILB,13,3,2,0,0.5,4,2,0,0,0,0,0,0.6,7.4
196,Darius Eubanks,CLE,ILB,9,5,4,0,0,0,0,0,0,0,0,0,0.8,7
196,Steven Johnson,DEN,ILB,16,1,0,0,0,0,0,0,0,0,0,0,0.4,7
196,Ray Ray Armstrong,LAR,ILB,16,4,0,0,0,0,0,0,0,0,1,0,0.4,7
196,Kion Wilson,PIT,ILB,7,5,2,0,0,0,1,0,0,0,0,0,1,7
196,Stevenson Sylvester,PIT,ILB,9,6,2,0,0,0,0,0,0,0,0,0,0.8,7
196,Rocky McIntosh,DET,ILB,16,5,2,1,0,0,0,0,0,0,0,0,0.4,7
202,Zaviar Gooden,TEN,ILB,9,5,3,0,0,0,0,0,0,0,0,0,0.7,6.5
202,Blake Costanzo,CHI,ILB,16,0,1,0,0,0,0,0,0,1,1,0,0.4,6.5
204,Larry Dean,MIN,OLB,16,0,0,0,0,0,0,0,0,1,1,0,0.4,6
204,Nico Johnson,KC,OLB,7,5,2,0,0,0,0,0,0,0,0,0,0.9,6
204,Eric Martin,CLE,ILB,16,2,2,0,0,0,0,0,0,0,1,0,0.4,6
207,Larry Foote,PIT,ILB,1,3,5,0,0,0,0,0,0,0,0,0,5.5,5.5
207,Miles Burris,OAK,OLB,6,2,1,0,0,0,0,0,0,0,1,0,0.9,5.5
207,Andy Studebaker,IND,ILB,11,2,1,0,0,0,2,1,0,0,0,0,0.5,5.5
207,Desmond Bishop,MIN,ILB,4,4,1,1,0,0,0,0,0,0,0,0,1.4,5.5
211,Lorenzo Alexander,ARI,OLB,3,3,0,0,0,0,1,1,0,0,0,0,1.7,5
212,Stansly Maponga,ATL,OLB,12,2,3,0,0,0,1,0,0,0,0,0,0.4,4.5
212,Omar Gaither,ATL,ILB,8,2,5,0,0,0,0,0,0,0,0,0,0.6,4.5
214,Kevin Reddick,NO,ILB,16,1,0,0,0,0,0,0,0,1,0,0,0.2,4
214,Michael Morgan,SEA,OLB,16,3,2,0,0,0,0,0,0,0,0,0,0.2,4
214,Chris Carter,PIT,OLB,13,1,0,0,0,0,0,0,0,0,1,0,0.3,4
214,Ricky Sapp,HOU,OLB,10,0,2,0,0,0,0,0,0,0,1,0,0.4,4
218,Michael Mauti,MIN,ILB,14,3,1,0,0,0,0,0,0,0,0,0,0.2,3.5
218,Caesar Rayford,DAL,OLB,7,2,3,0,0,0,0,0,0,0,0,0,0.5,3.5
220,Ty Powell,BUF,OLB,5,2,0,1,0,0,0,0,0,0,0,0,0.6,3
220,Rob Francois,GB,ILB,4,0,0,0,0,0,0,0,0,1,0,0,0.8,3
220,Kenny Demens,ARI,ILB,2,3,0,0,0,0,0,0,0,0,0,0,1.5,3
220,Kaelin Burnett,OAK,OLB,16,0,0,0,0,0,0,0,0,1,0,0,0.2,3
220,Anthony Spencer,DAL,OLB,1,2,0,0,0,0,1,0,0,0,0,0,3,3
220,Tahir Whitehead,DET,OLB,16,0,0,0,0,0,0,0,0,1,0,0,0.2,3
220,Edgar Jones,DAL,OLB,7,2,0,0,0,0,0,1,0,0,0,0,0.4,3
220,Jayson DiManche,CIN,OLB,16,2,2,0,0,0,0,0,0,0,0,0,0.2,3
228,Jake Knott,PHI,ILB,12,2,1,0,0,0,0,0,0,0,0,0,0.2,2.5
228,Jonathan Freeny,MIA,ILB,16,2,1,0,0,0,0,0,0,0,0,0,0.2,2.5
228,Ka'Lial Glaud,TB,OLB,7,2,1,0,0,0,0,0,0,0,0,0,0.4,2.5
231,Dezman Moses,KC,OLB,13,2,0,0,0,0,0,0,0,0,0,0,0.2,2
231,Terence Garvin,PIT,OLB,15,2,0,0,0,0,0,0,0,0,0,0,0.1,2
231,Cameron Lawrence,DAL,OLB,11,2,0,0,0,0,0,0,0,0,0,0,0.2,2
231,Adrian Robinson,WAS,ILB,8,1,0,1,0,0,0,0,0,0,0,0,0.2,2
235,Dan Connor,CAR,ILB,6,1,1,0,0,0,0,0,0,0,0,0,0.2,1.5
235,Emmanuel Acho,PHI,ILB,6,1,1,0,0,0,0,0,0,0,0,0,0.2,1.5
235,Marcus Dowtin,NYG,ILB,8,1,1,0,0,0,0,0,0,0,0,0,0.2,1.5
235,Willie Jefferson,HOU,OLB,6,1,1,0,0,0,0,0,0,0,0,0,0.2,1.5
239,Paul Hazel,CLE,ILB,13,0,0,0,0,0,1,0,0,0,0,0,0.1,1
239,Brandon Marshall,DEN,ILB,1,1,0,0,0,0,0,0,0,0,0,0,1,1
239,Nick Moody,SF,ILB,4,1,0,0,0,0,0,0,0,0,0,0,0.2,1
239,Albert McClellan,BAL,ILB,15,1,0,0,0,0,0,0,0,0,0,0,0.1,1
239,Jerry Franklin,CHI,ILB,10,1,0,0,0,0,0,0,0,0,0,0,0.1,1
239,Jonathan Vilma,NO,OLB,1,1,0,0,0,0,0,0,0,0,0,0,1,1
245,Steve Beauharnais,NE,ILB,2,0,1,0,0,0,0,0,0,0,0,0,0.2,0.5
245,Troy Davis,NYJ,ILB,4,0,1,0,0,0,0,0,0,0,0,0,0.1,0.5
245,Jordan Senn,CAR,OLB,14,0,1,0,0,0,0,0,0,0,0,0,0,0.5
245,Bryan Kehl,WAS,ILB,5,0,1,0,0,0,0,0,0,0,0,0,0.1,0.5
245,JK Schaffer,CIN,ILB,9,0,1,0,0,0,0,0,0,0,0,0,0.1,0.5
250,Tavares Gooden,HOU,LB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Victor Aiyewa,GB,ILB,5,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Robert James,BAL,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Jamar Chaney,ATL,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Nathan Stupar,JAX,ILB,12,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Travis Lewis,DET,OLB,12,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Josh Hull,WAS,ILB,11,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Orie Lemon,DAL,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Marshall McFadden,OAK,OLB,4,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Austin Spitler,MIA,ILB,12,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Larry Grant,CHI,LB,2,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Terrell Manning,LAC,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Chris White,NE,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Jermaine Cunningham,NYJ,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Tim Dobbins,HOU,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Scott Solomon,TB,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Sam Barrington,GB,ILB,7,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Zac Diles,TEN,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Brandon Jenkins,WAS,OLB,5,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Kevin Minter,ARI,ILB,13,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Will Compton,WAS,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Allen Bradford,NYG,ILB,10,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Mike Mohamed,HOU,ILB,8,0,0,0,0,0,0,0,0,0,0,0,0,0
250,John Simon,BAL,LB,7,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Kyle Bosworth,DAL,ILB,14,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Ja'Gared Davis,NE,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Gerald Hodges,MIN,OLB,11,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Jason Williams,CAR,OLB,11,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Brandon Magee,CLE,ILB,8,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Josh Kaddu,MIA,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
