Rank,Name,Team,Position,Played,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,Interceptions,FumblesForced,FumblesRecovered,DefensiveTouchdowns,FantasyPointsPerGame,FantasyPoints
130,Osi Umenyiora,ATL,OLB,16,9,3,2,2.5,15,9,2,0,0,1,1,2.4,39
130,DJ Williams,CHI,ILB,12,30,16,1,0,0,0,0,0,0,0,0,3.2,39
133,Kamerion Wimbley,TEN,OLB,13,15,15,4,2,14,5,1,0,0,0,0,2.9,37.9
134,Malcolm Smith,SEA,OLB,14,24,9,2,0,0,0,1,0,2,0,0,2.7,37.5
135,Justin Tuggle,HOU,ILB,16,19,16,1,0,0,1,2,1,0,1,0,2.3,37
136,Jason Babin,NYJ,OLB,16,15,11,3,2,10,8,0,0,0,0,0,2.3,36.5
137,Jonathan Massaquoi,ATL,OLB,15,16,6,4,2,13,7,1,0,0,0,0,2.4,36.3
138,Manny Lawson,BUF,OLB,16,14,2,4,1.5,13,4,2,0,0,0,0,2.2,35.3
139,Akeem Dent,HOU,OLB,15,20,7,2,1,7,6,0,0,0,0,0,2.3,34.2
140,Vontaze Burfict,CIN,OLB,5,15,14,2,0,0,2,2,0,1,1,0,6.8,34
141,AJ Klein,CAR,OLB,14,22,13,2,0,0,0,0,0,1,0,0,2.4,33.5
142,Ryan Shazier,PIT,ILB,9,23,12,2,0,0,1,1,0,0,0,0,3.7,33
143,Dane Fletcher,TB,ILB,16,20,12,0,0.5,3,1,1,0,1,0,0,2,32.3
144,Brian Orakpo,WAS,OLB,7,15,9,2,1,11,6,1,0,0,0,0,4.5,31.6
145,Shaun Phillips,IND,OLB,16,16,8,3,2,2,2,2,0,0,0,0,2,31.2
146,Jonathan Casillas,NE,OLB,13,19,12,2,0,0,1,0,0,1,0,0,2.4,31
147,Jamari Lattimore,GB,OLB,11,19,14,0,0,0,0,1,1,0,0,0,2.7,30
148,Kyle Wilber,DAL,OLB,16,13,8,1,1.5,8,3,2,0,0,1,0,1.9,29.8
149,Stephen Tulloch,DET,ILB,3,15,5,4,2,22,2,0,0,0,0,0,9.9,29.7
150,Aldon Smith,SF,OLB,7,10,5,4,2,16,7,0,0,0,0,0,4.2,29.1
151,Josh Bynes,DET,ILB,13,16,3,2,0,0,1,1,1,0,1,0,2.1,27.5
151,Vince Williams,PIT,ILB,16,18,11,0,0,0,1,0,0,0,1,0,1.7,27.5
153,Lamarr Houston,CHI,OLB,8,8,3,3,1,11,6,1,0,0,1,0,3.2,25.6
154,David Bass,CHI,OLB,8,6,4,2,3,34,3,0,0,1,0,0,3.2,25.4
155,Jarvis Jones,PIT,OLB,7,7,9,2,2,18,3,0,0,1,0,0,3.6,25.3
156,Kasim Edebali,NO,OLB,16,10,5,2,2,9,2,0,0,1,0,0,1.5,24.4
157,Emmanuel Acho,PHI,ILB,14,17,10,2,0,0,0,0,0,0,0,0,1.7,24
158,Josh McNary,IND,OLB,15,14,9,1,0.5,4,3,0,0,0,0,0,1.6,23.9
159,Scott Solomon,CLE,OLB,8,6,7,2,2,12,1,0,0,1,1,0,3,23.7
160,Steven Johnson,DEN,ILB,14,13,9,0,0.5,0,2,0,0,0,1,0,1.7,23.5
161,Kelvin Sheppard,MIA,ILB,14,14,6,1,0,0,1,0,0,1,0,0,1.6,22
162,Orie Lemon,TB,ILB,10,13,4,5,0,0,0,0,0,0,0,0,2,20
163,Joe Mays,KC,ILB,8,14,3,1,0,0,0,0,0,0,1,0,2.4,19.5
164,Jeremiah Attaochu,LAC,OLB,11,6,2,1,2,13,2,1,0,1,0,0,1.8,19.3
165,John Simon,HOU,LB,11,4,5,2,1.5,5,6,1,0,0,0,0,1.7,19
166,Dominique Easley,NE,OLB,11,6,3,2,1,4,3,1,1,0,0,0,1.7,18.9
167,Zaviar Gooden,TEN,ILB,15,13,7,2,0,0,0,0,0,0,0,0,1.2,18.5
168,Ray Ray Armstrong,OAK,ILB,15,11,4,1,0,0,0,1,0,1,0,0,1.2,18
169,Ashlee Palmer,DET,OLB,16,7,3,1,1.5,13,2,2,0,0,0,0,1.1,17.8
170,Audie Cole,MIN,OLB,16,13,3,1,0,0,0,1,0,0,0,0,1,16.5
170,Nick Moody,SF,ILB,16,13,5,1,0,0,0,0,0,0,0,0,1,16.5
172,LaRoy Reynolds,JAX,OLB,16,9,4,1,0,0,1,0,0,0,1,0,1,16
172,Todd Davis,DEN,ILB,9,9,8,1,0,0,0,2,0,0,0,0,1.8,16
174,Darryl Sharpton,CHI,ILB,5,10,5,0,0,0,2,1,0,0,0,0,3.1,15.5
175,Cordarro Law,LAC,OLB,3,8,1,2,1,7,1,1,0,0,0,0,5.1,15.2
176,Dee Ford,KC,OLB,16,3,4,0,1.5,10,5,1,0,0,0,0,0.9,15
177,Kareem Martin,ARI,OLB,11,8,0,0,1,8,0,1,0,1,0,0,1.3,14.8
178,Keith Rivers,BUF,OLB,12,11,5,1,0,0,0,0,0,0,0,0,1.2,14.5
178,Andy Studebaker,IND,ILB,13,5,5,0,0,0,1,0,0,1,1,0,1.1,14.5
180,Quentin Groves,TEN,OLB,16,8,1,2,1,9,1,0,0,0,0,0,0.9,14.4
181,Stansly Maponga,ATL,OLB,12,2,1,1,1,11,1,0,0,0,2,0,1.1,13.6
182,Cameron Lawrence,DAL,OLB,16,6,6,1,1,5,1,0,0,0,0,0,0.8,13.5
183,Lerentee McCray,DEN,OLB,13,4,2,0,1,11,1,1,0,1,0,0,1,13.1
184,Marcus Benard,ARI,ILB,12,7,0,1,1,10,2,0,0,0,0,0,1.1,13
185,Jackson Jeffcoat,WAS,OLB,3,2,3,1,1,2,2,1,1,0,0,0,4.2,12.7
186,Ty Powell,BUF,OLB,14,4,4,2,1,5,1,1,0,0,0,0,0.9,12.5
186,Kevin Pierre-Louis,SEA,ILB,7,7,3,1,0,0,0,0,0,0,1,0,1.8,12.5
188,Nico Johnson,CIN,OLB,11,7,4,2,0,0,1,0,0,0,0,0,1.1,12
188,Corey Nelson,DEN,OLB,16,7,6,0,0,0,1,1,0,0,0,0,0.8,12
190,Deontae Skinner,NE,OLB,7,2,9,1,1,10,1,0,0,0,0,0,1.6,11.5
190,Jon Beason,NYG,ILB,4,6,5,1,0,0,1,1,0,0,0,0,2.9,11.5
192,Lorenzo Alexander,ARI,OLB,16,4,2,1,1,3,3,0,0,0,0,0,0.7,11.3
193,Adarius Taylor,CAR,OLB,10,5,4,1,0,0,0,0,0,1,0,0,1.1,11
193,Michael Morgan,SEA,OLB,16,4,0,1,0,0,0,0,0,0,0,0,0.7,11
195,Jayson DiManche,CIN,OLB,12,4,3,1,0,0,1,0,0,1,0,0,0.9,10.5
196,Andrew Jackson,IND,ILB,13,4,2,2,1,2,1,0,0,0,0,0,0.8,10.2
197,Chase Blackburn,CAR,OLB,6,4,4,0,0,0,1,0,0,1,0,0,1.7,10
197,Khaseem Greene,CHI,ILB,10,8,4,0,0,0,0,0,0,0,0,0,1,10
197,Danny Trevathan,DEN,ILB,3,9,2,0,0,0,0,0,0,0,0,0,3.3,10
197,Brad Jones,GB,ILB,13,5,4,1,0,0,1,1,0,0,0,0,0.8,10
197,Tourek Williams,LAC,OLB,15,7,2,0,0,0,1,1,0,0,0,0,0.7,10
202,Glenn Carson,ARI,ILB,5,7,4,0,0,0,0,0,0,0,0,0,1.8,9
202,Jadeveon Clowney,HOU,OLB,4,5,2,3,0,0,0,0,0,0,0,0,2.2,9
202,Kaluka Maiava,OAK,ILB,4,5,6,1,0,0,0,0,0,0,0,0,2.2,9
205,Albert McClellan,BAL,ILB,16,1,3,0,0,0,0,0,0,1,1,0,0.5,8.5
205,Reggie Walker,LAC,ILB,11,4,5,0,0,0,2,0,0,0,0,0,0.8,8.5
207,Jonathan Freeny,MIA,ILB,12,2,3,1,1,4,1,0,0,0,0,0,0.7,7.9
208,Trevardo Williams,WAS,OLB,3,3,0,1,1,5,1,0,0,0,0,0,2.5,7.5
209,Frank Zombo,KC,OLB,16,1,0,0,0,0,0,0,0,0,2,0,0.4,7
209,Lamarr Woodley,OAK,OLB,6,3,2,0,0,0,3,0,0,0,0,0,1.2,7
211,Marquis Flowers,CIN,ILB,16,3,2,0,0,0,1,1,0,0,0,0,0.4,6
211,Dontay Moch,TEN,OLB,3,4,0,0,0,0,1,1,0,0,0,0,2,6
213,Josh Martin,KC,OLB,14,2,3,0,0.5,4,1,0,0,0,0,0,0.4,5.9
214,Bojay Filimoeatu,OAK,ILB,8,4,1,1,0,0,0,0,0,0,0,0,0.7,5.5
214,Corey Lemonier,SF,OLB,16,3,3,0,0,0,1,0,0,0,0,0,0.3,5.5
216,Kyle Van Noy,DET,LB,8,4,0,1,0,0,0,0,0,0,0,0,0.6,5
216,Trevor Reilly,NYJ,LB,14,3,4,0,0,0,0,0,0,0,0,0,0.4,5
216,Brock Coyle,SEA,ILB,15,4,2,0,0,0,0,0,0,0,0,0,0.3,5
219,Jeff Tarpinian,HOU,ILB,14,1,1,0,0,0,0,0,0,1,0,0,0.3,4.5
219,Spencer Paysinger,NYG,OLB,15,4,1,0,0,0,0,0,0,0,0,0,0.3,4.5
221,Eric Martin,CLE,ILB,13,0,2,0,0,0,0,0,0,1,0,0,0.3,4
221,Derrick Johnson,KC,ILB,1,4,0,0,0,0,0,0,0,0,0,0,4,4
221,Everette Brown,WAS,ILB,6,2,2,0,0,0,1,0,0,0,0,0,0.7,4
224,Ben Jacobs,CAR,OLB,16,1,3,0,0,0,0,1,0,0,0,0,0.2,3.5
224,Jeremiah George,JAX,OLB,6,2,1,1,0,0,0,0,0,0,0,0,0.6,3.5
224,Darius Fleming,NE,OLB,5,1,5,0,0,0,0,0,0,0,0,0,0.7,3.5
224,Antwan Barnes,NYJ,OLB,5,2,1,0,0,0,1,0,0,0,0,0,0.7,3.5
228,Kenny Demens,ARI,ILB,14,0,0,0,0,0,0,0,0,1,0,0,0.2,3
228,Randell Johnson,BUF,ILB,5,0,0,0,0,0,0,0,0,0,1,0,0.6,3
228,Jason Williams,TB,OLB,14,2,2,0,0,0,0,0,0,0,0,0,0.2,3
231,Jayrone Elliott,GB,OLB,13,2,1,0,0,0,0,0,0,0,0,0,0.2,2.5
232,Ricky Sapp,HOU,OLB,3,2,0,0,0,0,0,0,0,0,0,0,0.7,2
232,Dannell Ellerbe,MIA,ILB,1,2,0,0,0,0,0,0,0,0,0,0,2,2
232,IK Enemkpali,NYJ,OLB,6,0,0,0,0,0,0,2,0,0,0,0,0.3,2
232,Jamar Chaney,OAK,ILB,9,2,0,0,0,0,0,0,0,0,0,0,0.2,2
236,Nathan Stupar,ATL,ILB,15,1,0,0,0,0,0,0,0,0,0,0,0.1,1
236,Larry Dean,BUF,OLB,13,1,0,0,0,0,0,0,0,0,0,0,0.1,1
236,Jason Ankrah,HOU,OLB,2,1,0,0,0,0,0,0,0,0,0,0,0.5,1
236,Jordan Tripp,MIA,ILB,13,1,0,0,0,0,0,0,0,0,0,0,0.1,1
236,Michael Mauti,MIN,ILB,9,1,0,0,0,0,0,0,0,0,0,0,0.1,1
236,Brandon Watts,MIN,OLB,3,1,0,0,0,0,0,0,0,0,0,0,0.3,1
236,Jerry Franklin,NO,ILB,7,1,0,0,0,0,0,0,0,0,0,0,0.1,1
236,Daren Bates,LAR,ILB,14,1,0,0,0,0,0,0,0,0,0,0,0.1,1
236,Brandon Magee,TB,ILB,9,1,0,0,0,0,0,0,0,0,0,0,0.1,1
236,Adam Hayward,WAS,ILB,11,0,2,0,0,0,0,0,0,0,0,0,0.1,1
246,Zach Orr,BAL,ILB,15,0,1,0,0,0,0,0,0,0,0,0,0,0.5
246,Lamin Barrow,DEN,OLB,16,0,1,0,0,0,0,0,0,0,0,0,0,0.5
246,Kyle Knox,NO,OLB,12,0,1,0,0,0,0,0,0,0,0,0,0,0.5
246,Terrell Manning,NYG,ILB,4,0,1,0,0,0,0,0,0,0,0,0,0.1,0.5
250,Chris Clemons,ARI,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,John Abraham,ARI,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Arthur Brown,BAL,ILB,4,0,0,0,0,0,0,0,0,0,0,0,0,0
250,DeDe Lattimore,CHI,ILB,10,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Sean Porter,CIN,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Tank Carder,CLE,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Travis Lewis,DET,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Julian Stanford,DET,ILB,14,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Andy Mulumba,GB,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Max Bullough,HOU,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Zac Diles,CLE,OLB,5,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Mario Harvey,IND,ILB,3,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Henoc Muamba,IND,ILB,13,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Chris Carter,CIN,OLB,4,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Victor Butler,IND,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Khairi Fortt,JAX,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Jake Knott,MIA,ILB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Josh Kaddu,MIN,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Chris White,NE,ILB,13,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Ronald Powell,NO,OLB,14,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Moise Fokou,NO,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Justin Anderson,NYG,OLB,2,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Dan Fox,NYG,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,0
250,James Davidson,NYG,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Paul Hazel,NYG,ILB,4,0,0,0,0,0,0,0,0,0,0,0,0,0
250,AJ Edds,JAX,ILB,6,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Spencer Hadley,OAK,ILB,2,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Najee Goode,PHI,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Terence Garvin,PIT,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,0
