Rank,Name,Team,Position,Played,SnapsPlayed,SnapsPerGame,SnapsPlayedPercentage,TackleSnapPercentage,SackSnapPercentage,QuarterbackHitSnapPercentage,FantasyPoints,FantasyPointSnapPercentage
160,Josh Robinson,MIN,CB,16,671,41.9,62,6,0,0,55,8.2
160,Josh Wilson,ATL,CB,16,449,28.1,41.5,6,0,0,37,8.2
160,Cassius Vaughn,DET,CB,13,382,29.4,36.6,5,0,0,31.5,8.2
160,Winston Guy,JAX,SS,4,233,58.2,75.4,6,0.4,0.4,19,8.2
164,Kenny Vaccaro,NO,SS,15,981,65.4,91.7,7.6,0.1,0.2,79.2,8.1
164,Shareece Wright,LAC,CB,14,828,59.1,79.2,7.2,0,0,67,8.1
164,Matt Elam,BAL,SS,16,635,39.7,59.1,7.9,0.1,0.5,51.3,8.1
164,Patrick Robinson,NO,CB,14,612,43.7,57.2,6.4,0,0,49.5,8.1
168,Buster Skrine,CLE,CB,16,1130,70.6,97.1,5.9,0,0,90.5,8
168,Desmond Trufant,ATL,CB,16,1076,67.2,99.4,5.7,0,0,86,8
168,Aaron Williams,BUF,SS,15,903,60.2,83.8,8.3,0,0,72.5,8
168,Sergio Brown,IND,FS,15,531,35.4,50.8,6.2,0.2,0.2,42.6,8
168,Morris Claiborne,DAL,CB,4,150,37.5,61.5,4.7,0,0.7,12,8
173,Richard Sherman,SEA,CB,16,965,60.3,99.4,5.9,0,0,76,7.9
174,Antonio Cromartie,ARI,CB,16,987,61.7,93.4,4.9,0,0,76.5,7.8
174,Robert Alford,ATL,CB,10,617,61.7,64.3,5,0,0,48,7.8
174,Jimmy Smith,BAL,CB,8,459,57.4,76.2,6.1,0,0,36,7.8
174,William Moore,ATL,SS,7,322,46,60.3,7.8,0,0,25,7.8
178,Darius Slay,DET,CB,16,1011,63.2,96.7,6,0,0,77.5,7.7
178,Darrin Walls,NYJ,CB,14,750,53.6,73.8,5.3,0,0,58,7.7
180,Leon Hall,CIN,CB,15,913,60.9,81.4,7.2,0,0.1,69.5,7.6
180,Chykie Brown,NYG,CB,15,504,33.6,45,7.9,0,0,38.5,7.6
180,Chris Owens,KC,CB,11,491,44.6,46.4,6.7,0.1,0.2,37.2,7.6
183,Patrick Peterson,ARI,CB,16,969,60.6,91.7,5.3,0.1,0.1,72.5,7.5
183,Stephon Gilmore,BUF,CB,14,838,59.9,77.7,5.5,0,0,63,7.5
183,Dominique Rodgers-Cromartie,NYG,CB,16,751,46.9,71.3,5.1,0,0,56,7.5
186,George Iloka,CIN,SS,16,1116,69.8,99.5,6.5,0,0.2,83,7.4
186,Devin McCourty,NE,FS,16,998,62.4,92.1,6.8,0,0,73.5,7.4
186,Mike Mitchell,PIT,SS,16,958,59.9,96.8,7.4,0,0,71,7.4
186,Jimmy Wilson,MIA,SS,14,782,55.9,74.5,7.5,0,0.1,57.5,7.4
186,Darian Stewart,BAL,SS,16,755,47.2,70.3,7,0,0,56,7.4
186,Brice McCain,PIT,CB,15,600,40,60.6,4.2,0,0,44.5,7.4
186,Brock Vereen,CHI,FS,16,502,31.4,48.2,7.8,0,0,37,7.4
193,Darrelle Revis,NE,CB,16,1011,63.2,93.3,4.6,0,0,72,7.1
193,David Amerson,WAS,CB,15,903,60.2,87.6,6.8,0,0,64.5,7.1
193,Coty Sensabaugh,TEN,CB,13,721,55.5,63.2,6.5,0.1,0.1,51.1,7.1
193,Zack Bowman,NYG,CB,16,450,28.1,42.7,5.3,0,0,32,7.1
193,Jimmie Ward,SF,CB,8,262,32.8,45.5,7.6,0,0,18.5,7.1
198,Calvin Pryor,NYJ,SS,16,679,42.4,66.8,9,0.1,0.1,47.7,7
199,Thomas Decoud,CAR,FS,15,665,44.3,64.7,7.5,0,0.2,46,6.9
199,Stevie Brown,NYG,SS,16,576,36,54.6,6.6,0.2,0.3,39.6,6.9
201,Xavier Rhodes,MIN,CB,16,1027,64.2,94.9,4.7,0,0,69.5,6.8
202,Lardarius Webb,BAL,FS,13,772,59.4,71.9,6,0,0,52,6.7
203,Captain Munnerlyn,MIN,CB,16,1062,66.4,98.2,5.7,0,0,70,6.6
203,Sean Smith,KC,CB,16,1036,64.8,97.8,4.7,0,0,68.5,6.6
203,Rashean Mathis,DET,CB,16,1023,63.9,97.9,5,0,0,67.5,6.6
203,Keenan Lewis,NO,CB,16,900,56.2,84.1,4.6,0,0,59,6.6
203,EJ Biggers,WAS,CB,15,450,30,43.6,7.1,0,0,29.5,6.6
203,Marcus Cooper,KC,CB,13,287,22.1,27.1,7.3,0,0,19,6.6
209,Cary Williams,PHI,CB,16,1153,72.1,99.2,5.2,0,0,75,6.5
209,Rahim Moore,DEN,FS,16,1054,65.9,98.4,4.6,0,0,69,6.5
209,Brandon Carr,DAL,CB,16,1000,62.5,98.2,5.4,0.1,0.3,65.2,6.5
209,Phillip Gaines,KC,CB,13,370,28.5,34.9,5.4,0,0.3,24,6.5
209,Dee Milliner,NYJ,CB,3,116,38.7,29.2,5.2,0,0,7.5,6.5
214,Sam Shields,GB,CB,14,820,58.6,75,4.9,0,0,52.5,6.4
214,Richard Marshall,LAC,CB,8,280,35,55.9,8.6,0,0,18,6.4
216,Eric Reid,SF,SS,15,879,58.6,83.9,4.8,0,0.1,52.5,6
216,Danieal Manning,HOU,SS,16,580,36.2,51.9,7.9,0,0.2,35,6
216,Ike Taylor,PIT,CB,5,258,51.6,26.1,6.2,0,0,15.5,6
216,Jayron Hosley,NYG,CB,6,150,25,20.6,5.3,0,0,9,6
220,Demetrius McCray,JAX,CB,16,812,50.8,72.4,6,0,0,47.5,5.8
221,Tracy Porter,WAS,CB,3,88,29.3,12.5,5.7,0,0,5,5.7
222,Tarell Brown,OAK,CB,14,961,68.6,99.1,5.7,0,0,54,5.6
222,Brandon Browner,NE,SS,10,580,58,69.3,4.3,0,0,32.5,5.6
224,Tim Jennings,CHI,CB,16,1006,62.9,96.6,5,0,0,55,5.5
225,Alan Ball,JAX,CB,7,496,70.9,87.2,4.4,0,0,27,5.4
225,Tharold Simon,SEA,CB,10,299,29.9,30.8,4.3,0,0,16,5.4
227,Walter Thurmond,NYG,S,2,66,33,48.9,6.1,0,0,3,4.5
228,Mike Jenkins,TB,CB,1,31,31,45.6,3.2,0,0,1,3.2
229,Nevin Lawson,DET,CB,2,61,30.5,48,1.6,0,0,1,1.6
