Rank,Name,Team,Position,Played,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,Interceptions,FumblesForced,FumblesRecovered,DefensiveTouchdowns,FantasyPointsPerGame,FantasyPoints
83,LaRon Landry,IND,FS,12,62,25,1,0,0,1,2,0,0,0,0,6.5,78.5
83,Terence Newman,CIN,CB,13,45,7,4,0,0,0,14,2,0,0,1,6,78.5
85,Devin McCourty,NE,FS,15,47,20,1,0,0,0,8,1,2,1,0,5.2,78
86,Jamarca Sanford,MIN,SS,13,55,17,2,0,0,1,1,0,2,1,0,5.9,76.5
87,MD Jennings,GB,SS,16,50,18,4,1,4,1,0,0,0,1,1,4.8,76
88,Dee Milliner,NYJ,CB,13,45,11,1,0,0,0,15,3,0,0,0,5.8,75.5
89,Antonio Allen,NYJ,FS,16,37,21,2,1,7,1,7,1,0,0,1,4.7,75.2
90,Nolan Carroll,MIA,CB,16,43,3,2,2,16,2,12,3,0,0,0,4.7,75.1
90,Quintin Mikell,CAR,SS,14,40,18,2,3,21,2,5,0,2,1,0,5.4,75.1
92,Andrew Sendejo,MIN,SS,16,48,31,5,0,0,0,3,1,0,0,0,4.7,74.5
93,Leonard Johnson,TB,CB,16,47,14,0,0,0,0,8,1,1,0,1,4.6,74
94,Logan Ryan,NE,CB,16,29,6,1,1.5,14,2,10,5,1,0,1,4.6,73.4
95,Johnathan Joseph,HOU,CB,15,44,3,1,0,0,1,16,3,0,0,0,4.8,72.5
96,Sean Smith,KC,CB,16,43,4,0,0,0,0,15,2,0,0,1,4.5,72
97,George Iloka,CIN,SS,16,41,25,0,0,0,0,6,1,2,1,0,4.5,71.5
97,Cortez Allen,PIT,CB,14,42,7,1,0,0,0,13,2,0,0,1,5.1,71.5
99,Patrick Peterson,ARI,CB,16,40,2,0,0,0,0,13,3,0,0,0,4.4,71.18
100,DJ Swearinger,HOU,FS,16,50,16,3,0,0,0,4,1,1,0,0,4.4,71
101,Ryan Mundy,NYG,SS,16,43,27,4,1,4,1,1,1,0,1,0,4.4,70.9
102,Ike Taylor,PIT,CB,16,52,11,1,0,0,0,12,0,0,0,0,4.4,70.5
102,Steve Gregory,NE,FS,14,50,29,0,1,0,2,2,0,0,0,0,5,70.5
104,Tramaine Brock,SF,CB,16,33,2,0,0,0,0,15,5,0,0,1,4.4,70
104,Keenan Lewis,NO,CB,16,39,8,1,0,0,0,11,4,1,0,0,4.4,70
104,David Amerson,WAS,CB,16,39,8,1,0,0,1,10,2,1,0,1,4.4,70
107,Will Blackmon,JAX,FS,15,31,10,3,1,9,0,10,1,2,1,1,4.7,69.9
108,Jairus Byrd,BUF,FS,11,37,11,1,1,9,1,6,4,1,0,0,6.2,68.4
109,Johnthan Banks,TB,CB,16,49,6,1,0,0,0,6,3,0,0,0,4.2,68
110,Mike Adams,DEN,FS,16,45,15,1,0,0,1,7,1,0,1,0,4.2,67.5
110,Zack Bowman,CHI,CB,16,42,3,2,0,0,0,7,3,0,0,1,4.2,67.5
112,Aqib Talib,NE,CB,13,35,6,1,0,0,0,13,4,1,0,0,5.2,67
113,Shareece Wright,LAC,CB,13,52,2,1,0,0,0,9,1,0,0,0,5.1,66
113,Jeff Heath,DAL,SS,16,40,12,1,0,0,1,3,1,1,1,1,4.1,66
115,Kareem Jackson,HOU,SS,14,51,5,1,0,0,0,8,0,0,1,0,4.7,65.5
116,Harrison Smith,MIN,FS,8,46,10,2,0,0,0,3,2,0,1,0,8.1,65
117,Richard Marshall,LAC,CB,16,49,13,0,0,0,0,6,0,0,1,0,4,64.5
117,Thomas Decoud,ATL,FS,15,42,21,1,0,0,0,2,0,0,1,1,4.3,64.5
117,Charles Tillman,CHI,CB,8,33,9,2,0,0,0,7,3,3,0,0,8.1,64.5
120,Shiloh Keo,HOU,FS,16,49,11,0,0,0,0,6,1,0,0,0,4,64.3
121,Alan Ball,JAX,CB,15,41,6,0,0,0,0,14,2,0,0,0,4.3,64
121,Rashad Johnson,ARI,FS,13,48,4,0,0,0,0,5,3,0,0,0,4.9,64
123,Chris Owens,MIA,CB,13,40,11,1,2.5,14,2,3,0,1,1,0,4.9,63.9
124,Rashean Mathis,DET,CB,15,44,3,2,0,0,0,16,0,0,0,0,4.2,63.5
125,Kendrick Lewis,KC,SS,16,46,10,3,0,0,2,4,1,0,0,0,3.9,63
126,TJ McDonald,LAR,FS,10,44,8,4,1,9,1,4,1,0,0,0,6.3,62.9
127,Melvin White,CAR,CB,15,38,7,1,0,0,0,5,2,1,0,1,4.2,62.5
128,Dominique Rodgers-Cromartie,DEN,CB,15,25,6,3,0,0,0,15,3,0,0,1,4.1,61
129,Chris Crocker,CIN,SS,12,27,9,5,1.5,11,1,7,2,0,0,1,5,60.6
130,Reed Doughty,WAS,FS,15,38,31,1,0,0,0,2,1,0,0,0,4,59.5
131,Xavier Rhodes,MIN,CB,13,41,7,1,0,0,0,10,0,1,0,0,4.5,58.5
131,Vontae Davis,IND,CB,16,41,5,0,0,0,0,12,1,0,0,0,3.7,58.5
131,Antonio Cromartie,NYJ,CB,16,35,3,0,0,0,0,10,3,1,0,0,3.7,58.5
134,Josh Robinson,MIN,CB,10,43,10,3,0,0,0,4,0,1,0,0,5.8,58
134,Chris Houston,DET,CB,12,38,6,1,0,0,0,10,2,0,0,0,4.8,58
136,Micah Hyde,GB,SS,16,35,13,2,1,10,0,2,0,1,0,0,3.6,57.5
137,Carlos Rogers,SF,CB,16,39,8,0,0,0,0,8,2,0,0,0,3.6,57
138,Walter Thurmond,SEA,S,12,24,8,3,1,6,2,6,1,1,1,1,4.7,56.6
139,Trumaine McBride,NYG,CB,15,30,5,1,0,0,0,15,2,1,0,0,3.7,55.5
140,Quintin Demps,KC,SS,16,22,10,0,0,0,0,10,4,0,0,0,3.4,55
140,Patrick Chung,PHI,SS,12,38,20,1,0,0,0,3,0,0,1,0,4.6,55
142,Marcus Sherels,MIN,CB,16,36,7,1,0,0,0,7,1,0,0,0,3.4,54.5
142,Byron Maxwell,SEA,CB,16,22,3,1,0,0,0,12,4,1,1,0,3.4,54.5
144,Rahim Moore,DEN,FS,10,38,6,0,0,0,0,6,2,0,0,0,5.3,53
144,Kayvon Webster,DEN,CB,14,34,4,1,0,0,0,10,1,1,0,0,3.8,53
146,Will Allen,PIT,SS,17,28,14,1,0,0,0,4,2,1,1,0,3.1,52
146,Keith Tandy,TB,FS,16,29,8,0,0,0,1,3,3,1,1,0,3.2,52
148,Robert Alford,ATL,CB,16,27,11,0,0,0,1,7,2,1,1,0,3.2,50.5
148,Jimmy Wilson,MIA,SS,16,36,1,0,0,0,0,5,2,1,0,0,3.2,50.5
150,Johnny Patrick,LAC,CB,13,32,2,2,1.5,10,3,2,1,1,0,0,3.8,50
151,Dre Kirkpatrick,CIN,CB,14,20,7,1,1,1,1,7,3,0,0,1,3.5,49.6
152,Jim Leonhard,BUF,FS,16,26,11,1,0,0,0,5,4,0,0,0,3.1,49.5
152,Earl Wolff,PHI,SS,11,36,7,1,0,0,1,5,1,0,0,0,4.5,49.5
152,Josh Evans,JAX,FS,15,43,11,0,0,0,0,1,0,0,0,0,3.3,49.5
155,Corey White,NO,CB,16,27,12,1,0,0,1,7,1,1,1,0,3.1,49
156,Stephon Gilmore,BUF,CB,11,30,5,0,0,0,0,10,2,0,0,0,4.4,48.5
157,Chris Cook,MIN,CB,12,41,6,1,0,0,0,3,0,0,0,0,4,48
157,Alfonzo Dennard,NE,CB,13,34,6,0,0,0,0,8,1,0,0,0,3.7,48
159,Cassius Vaughn,IND,CB,16,25,3,0,0,0,0,6,3,1,1,0,3,47.5
159,Ed Reed,NYJ,FS,14,27,11,2,0,0,0,4,3,0,0,0,3.4,47.5
161,Derek Cox,LAC,CB,16,34,4,0,0,0,0,7,1,0,0,0,2.9,46
162,Davon House,GB,CB,16,25,5,1,1,6,1,10,1,0,0,0,2.8,45.1
163,Isaiah Frey,CHI,FS,16,37,11,0,0.5,4,1,0,0,0,0,0,2.8,44.9
164,Tarell Brown,SF,CB,13,29,3,0,0,0,0,11,0,0,1,0,3.4,44.5
165,Jabari Greer,NO,CB,10,26,4,1,0,0,0,12,1,0,0,0,4.4,44
165,Darian Stewart,LAR,SS,14,28,6,0,0,0,2,5,0,1,1,0,3.1,44
167,Drayton Florence,CAR,CB,14,19,7,0,0,0,0,9,2,0,0,1,3,41.5
168,Dimitri Patterson,MIA,CB,6,18,1,1,1,5,1,6,4,0,0,0,6.8,41
169,Roman Harper,NO,SS,9,25,12,0,0,0,2,1,1,0,1,0,4.4,40
170,Rafael Bush,NO,S,13,26,11,0,0,0,0,5,0,0,1,0,3,39.5
170,Robert Blanton,MIN,SS,16,28,23,0,0,0,0,0,0,0,0,0,2.5,39.5
172,Coty Sensabaugh,TEN,CB,14,22,5,1,0,0,0,7,0,0,2,0,2.8,38.5
172,Asante Samuel,ATL,CB,11,29,1,0,0,0,0,3,1,1,0,0,3.5,38.5
174,Dwayne Gratz,JAX,CB,10,26,6,0,0,0,0,3,2,0,0,0,3.8,38
175,Bacarri Rambo,WAS,FS,11,28,9,2,1,4,1,0,0,0,0,0,3.4,37.9
176,Duron Harmon,NE,SS,15,24,7,0,0,0,0,4,2,0,0,0,2.5,37.5
177,Morris Claiborne,DAL,CB,10,24,2,0,0,0,0,6,1,0,1,0,3.7,37
178,Jahleel Addae,LAC,FS,16,25,4,2,1,10,1,3,0,0,0,0,2.2,36
178,Mike Harris,JAX,CB,16,28,6,0,0,0,0,2,0,0,1,0,2.2,36
180,Usama Young,OAK,FS,12,15,5,2,2.5,15,3,3,1,0,0,0,2.9,35
181,Brice McCain,HOU,CB,16,21,7,0,0,0,0,7,1,0,0,0,2.2,34.5
182,George Wilson,TEN,SS,16,20,6,2,0,0,1,5,1,0,0,0,2.1,34
182,Darius Slay,DET,CB,13,25,6,0,0,0,0,6,0,0,0,0,2.6,34
184,Husain Abdullah,KC,FS,16,12,5,0,0.5,4,2,4,1,0,1,1,2.1,33.9
185,EJ Biggers,WAS,CB,16,21,11,1,0,0,0,2,1,0,0,0,2,32.5
185,Bill Bentley,DET,CB,13,19,9,3,0,0,1,5,0,0,0,0,2.5,32.5
185,Brandon Browner,SEA,SS,8,18,1,1,0,0,0,10,1,0,0,0,4.1,32.5
188,Robert Lester,CAR,SS,12,14,4,0,0,0,0,4,3,0,1,0,2.7,32
188,DJ Hayden,OAK,CB,8,23,2,0,0,0,0,2,1,1,0,0,4,32
190,Antoine Cason,ARI,CB,16,9,2,0,0,0,0,3,2,0,2,1,1.9,31
191,Danieal Manning,HOU,SS,6,21,3,1,1,6,1,3,0,0,0,0,5,30.1
192,Greg Toler,IND,CB,9,17,6,0,0,0,0,7,1,0,0,0,3.3,30
192,Cortland Finnegan,LAR,CB,7,23,4,0,0,0,1,1,1,0,0,0,4.3,30
194,Phillip Adams,OAK,CB,16,23,4,0,0,0,0,1,0,0,1,0,1.8,29
194,Leon Hall,CIN,CB,5,14,6,2,0,0,0,7,1,0,0,0,5.8,29
196,Winston Guy,JAX,SS,14,18,6,0,1,10,0,1,0,1,0,0,2,28
197,Don Carey,DET,SS,14,16,3,5,0,0,0,2,0,1,0,0,2,27.5
197,Justin Rogers,MIA,CB,6,18,5,1,0,0,0,3,1,0,0,0,4.6,27.5
199,Ron Parker,KC,SS,16,7,0,0,1,3,0,3,2,1,2,0,1.7,27.3
200,JJ Wilcox,DAL,SS,13,18,15,0,0,0,0,1,0,0,0,0,2,26.5
201,Kyle Wilson,NYJ,CB,16,23,1,0,0,0,0,2,0,0,0,0,1.6,25.5
201,Delano Howell,IND,FS,6,15,3,1,0,0,0,2,0,0,0,0,4.2,25.5
203,Josh Thomas,CAR,CB,13,17,7,0,0,0,0,2,1,0,0,0,1.8,23.5
204,Chimdi Chekwa,OAK,CB,15,15,3,0,0,0,0,0,0,0,1,0,1.4,21.7
205,Darrin Walls,NYJ,CB,16,15,2,1,0,0,0,4,0,0,0,0,1.3,21
205,Dunta Robinson,KC,CB,9,13,0,1,0,0,0,4,0,0,1,0,2.3,21
207,Brandon Harris,HOU,CB,16,14,3,0,0,0,0,5,0,0,0,0,1.3,20.5
207,Tony Carter,DEN,CB,12,10,1,1,0,0,0,8,1,0,0,0,1.7,20.5
209,Taylor Mays,CIN,SS,8,11,6,0,0,0,0,3,0,0,1,0,2.5,20
209,Matt Giordano,LAR,FS,16,7,1,0,0,0,0,1,1,1,0,1,1.2,20
211,Jaiquawn Jarrett,NYJ,SS,16,12,5,1,0,0,1,0,0,1,0,0,1.2,19.5
211,Shamarko Thomas,PIT,SS,14,15,7,0,0,0,1,0,0,0,0,0,1.4,19.5
211,David Bruton,DEN,SS,16,14,2,0,0,0,1,0,0,0,0,0,1.2,19.5
214,Tony Jefferson,ARI,SS,16,15,2,1,0,0,2,0,0,0,0,0,1.2,19
215,Quentin Jammer,DEN,CB,11,12,1,0,0,0,0,3,0,0,1,0,1.7,18.5
216,Chris Carr,NO,CB,11,9,4,0,0,0,0,4,1,0,0,0,1.6,18
217,Michael Adams,TB,DB,6,10,1,1,1,7,1,1,0,0,0,0,2.7,16.2
218,Jerron McMillian,GB,FS,12,14,0,0,0,0,1,1,0,0,0,0,1.3,16
218,Champ Bailey,DEN,CB,5,12,2,0,0,0,0,3,0,0,0,0,3.2,16
220,Jeremy Lane,SEA,CB,15,9,3,1,0,0,0,4,0,0,0,0,1,15.5
221,Charles Godfrey,CAR,SS,2,8,2,0,1,13,1,2,0,0,0,0,7.6,15.3
222,Marquice Cole,NE,CB,13,6,2,0,0,0,0,2,1,0,1,0,1.2,15
222,Josh Gordy,IND,CB,12,8,2,0,0,0,0,3,1,0,0,0,1.2,15
224,Leon McFadden,CLE,CB,16,10,7,0,0,0,0,1,0,0,0,0,0.9,14.5
224,Roc Carmichael,PHI,CB,13,11,1,0,0,0,0,3,0,0,0,0,1.1,14.5
224,Mistral Raymond,MIN,SS,12,10,5,0,0,0,0,2,0,0,0,0,1.2,14.5
224,Jordan Poyer,CLE,FS,12,14,1,0,0,0,0,0,0,0,0,0,1.2,14.5
224,Eddie Pleasant,HOU,FS,16,12,1,0,0,0,0,2,0,0,0,0,0.9,14.5
229,Jarrett Bush,GB,CB,12,5,1,0,0,0,0,5,1,0,0,0,1.1,13.5
229,Craig Steltz,CHI,SS,16,12,3,0,0,0,0,0,0,0,0,0,0.8,13.5
231,Chris Banjo,GB,FS,16,10,2,0,0,0,0,2,0,0,0,0,0.8,13
232,Eric Wright,SF,CB,7,7,0,0,0,0,0,2,1,0,0,0,1.7,12
232,Blidi Wreh-Wilson,TEN,CB,13,6,2,1,0,0,0,1,0,1,0,0,0.9,12
234,Danny Gorrer,TB,CB,7,7,1,0,0,0,0,1,0,1,0,0,1.6,11.5
234,BW Webb,DAL,CB,15,9,3,0,0,0,0,1,0,0,0,0,0.8,11.5
234,Corey Webster,NYG,CB,4,8,5,0,0,0,0,1,0,0,0,0,2.9,11.5
237,Josh Bush,NYJ,SS,16,6,2,1,0,0,0,0,0,1,0,0,0.7,11
237,Aaron Ross,NYG,CB,4,4,0,0,0,0,0,4,1,0,0,0,2.8,11
237,Tavon Wilson,NE,SS,13,1,0,0,0,0,0,1,1,0,0,1,0.8,11
240,Zeke Motta,ATL,FS,10,7,5,0,0,0,0,1,0,0,0,0,1,10.5
240,Darrell Stuckey,LAC,FS,16,8,3,0,0,0,0,1,0,0,0,0,0.7,10.5
242,Sterling Moore,DAL,CB,5,4,0,0,0,0,0,3,1,0,0,0,2,10
242,Kelcie McCray,TB,SS,15,3,4,1,0,0,0,1,0,0,1,0,0.7,10
244,Javier Arenas,ARI,CB,16,5,1,1,1,4,1,0,0,0,0,0,0.6,9.9
245,Tyvon Branch,OAK,SS,2,4,1,1,1,2,2,0,0,0,0,0,4.8,9.7
246,Jonte Green,DET,CB,9,5,3,0,0,0,0,3,0,0,0,0,1.1,9.5
246,Isaiah Trufant,NYJ,CB,16,8,1,1,0,0,0,0,0,0,0,0,0.6,9.5
246,Omar Bolden,DEN,S,16,8,3,0,0,0,0,0,0,0,0,0,0.6,9.5
246,Brandon Ghee,CIN,CB,10,3,3,0,0,0,0,5,0,0,0,0,1,9.5
246,Ahmad Black,TB,FS,4,8,3,0,0,0,0,0,0,0,0,0,2.4,9.5
251,Sean Richardson,GB,SS,6,8,2,0,0,0,0,0,0,0,0,0,1.5,9
251,Shaun Prater,MIN,FS,9,4,2,0,0,0,0,1,1,0,0,0,1,9
251,Dwight Lowery,JAX,FS,3,4,2,1,0,0,0,0,0,0,1,0,3,9
254,Julian Posey,CLE,CB,5,3,3,1,1,3,1,0,0,0,0,0,1.8,8.8
255,CJ Spillman,SF,FS,16,7,3,0,0,0,0,0,0,0,0,0,0.5,8.5
255,Brandon McGee,LAR,CB,15,8,1,0,0,0,0,0,0,0,0,0,0.6,8.5
257,Will Davis,MIA,CB,5,8,0,0,0,0,0,0,0,0,0,0,1.6,8
257,Jayron Hosley,NYG,CB,11,5,2,0,0,0,0,2,0,0,0,0,0.7,8
257,Chris Prosinski,JAX,FS,16,5,2,0,0,0,0,2,0,0,0,0,0.5,8
257,Jose Gumbs,WAS,SS,8,4,0,0,0,0,0,1,1,0,0,0,1,8
261,Kurt Coleman,PHI,SS,15,7,1,0,0,0,0,0,0,0,0,0,0.5,7.5
261,Isa Abdul-Quddus,NO,FS,11,6,1,0,0,0,0,1,0,0,0,0,0.7,7.5
263,Michael Thomas,MIA,SS,3,2,0,0,0,0,0,2,1,0,0,0,2.3,7
263,Greg Jenkins,OAK,CB,6,0,0,0,0,0,0,0,0,0,1,1,1.2,7
265,Casey Hayward,GB,CB,3,5,3,0,0,0,0,0,0,0,0,0,2.2,6.5
266,Tony Dye,CIN,SS,1,0,0,0,0,0,0,0,0,0,0,0,6,6
266,AJ Jefferson,MIN,CB,10,2,0,0,0,0,0,1,1,0,0,0,0.6,6
266,Demetrius McCray,JAX,CB,16,3,2,0,0,0,0,2,0,0,0,0,0.4,6
266,Cooper Taylor,NYG,FS,10,0,0,0,0,0,0,0,0,0,0,0,0.6,6
266,Nate Ebner,NE,FS,15,0,0,0,0,0,0,0,0,0,2,0,0.4,6
266,Chris Greenwood,DET,CB,3,6,0,0,0,0,0,0,0,0,0,0,2,6
272,Crezdon Butler,LAC,CB,12,2,1,0,0,0,0,0,0,1,0,0,0.5,5.5
272,Craig Dahl,SF,SS,16,4,3,0,0,0,0,0,0,0,0,0,0.3,5.5
272,Michael Huff,DEN,FS,10,5,1,0,0,0,0,0,0,0,0,0,0.6,5.5
272,Colt Anderson,PHI,SS,14,1,1,0,0,0,0,1,0,1,0,0,0.4,5.5
276,Teddy Williams,ARI,CB,3,0,0,0,0,0,0,0,0,0,0,0,1.7,5.1
277,Sergio Brown,IND,FS,14,2,0,0,0,0,0,0,0,0,1,0,0.4,5
277,Jordan Pugh,WAS,FS,4,1,0,0,0,0,0,1,1,0,0,0,1.2,5
277,Chris Maragos,SEA,FS,16,3,0,1,0,0,0,0,0,0,1,0,0.3,5
280,Ron Brooks,BUF,CB,11,3,1,0,0,0,1,0,0,0,0,0,0.4,4.5
280,Ellis Lankster,NYJ,CB,15,4,1,0,0,0,0,0,0,0,0,0,0.3,4.5
280,DJ Moore,CAR,CB,2,4,1,0,0,0,0,0,0,0,0,0,2.2,4.5
280,Josh Norman,CAR,CB,7,3,1,1,0,0,0,0,0,0,0,0,0.6,4.5
280,Trenton Robinson,WAS,FS,11,2,1,0,0,0,0,2,0,0,0,0,0.4,4.5
285,Colin Jones,CAR,SS,16,1,0,0,0,0,0,0,0,0,1,0,0.2,4
