Rank,Name,Team,Position,Played,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,Interceptions,FumblesForced,FumblesRecovered,DefensiveTouchdowns,FantasyPointsPerGame,FantasyPoints
196,Rashad Johnson,TEN,FS,14,25,13,1,0,0,0,1,0,0,0,0,2.4,33.5
197,Jaylen Watkins,PHI,FS,16,23,8,0,0,0,0,3,0,0,1,0,2.1,33
197,Eric Rowe,NE,CB,9,20,6,0,0,0,0,7,1,0,0,0,3.7,33
199,Michael Griffin,CAR,SS,13,25,13,1,0,0,0,0,0,0,0,0,2.5,32.5
200,Leonard Johnson,CAR,CB,10,22,8,1,1,7,1,1,0,0,0,0,3.2,31.7
201,Aaron Williams,BUF,SS,7,13,7,1,0,0,0,5,0,0,1,1,4.5,31.5
201,Robert Golden,PIT,SS,13,20,13,1,0,0,0,1,0,0,1,0,2.4,31.5
203,Tyvon Branch,ARI,SS,6,24,3,0,0,0,1,4,0,0,0,0,5.1,30.5
203,Patrick Robinson,IND,CB,7,19,7,0,0,0,0,5,0,1,0,0,4.4,30.5
203,Leshaun Sims,TEN,CB,13,18,1,1,0,0,0,2,1,0,2,0,2.3,30.5
206,Coty Sensabaugh,NYG,CB,13,22,3,2.5,0,0,1,0,0,1,0,0,2.3,30
206,Dexter McCoil,LAC,SS,16,20,4,0,0,0,0,5,1,0,0,0,1.9,30
208,David Bruton,WAS,SS,4,20,7,1,1,2,1,2,0,0,0,0,7.4,29.7
209,Kelcie McCray,SEA,SS,16,21,15,0,0,0,0,1,0,0,0,0,1.8,29.5
210,Corey Moore,HOU,FS,16,21,5,1,0,0,0,3,0,0,0,0,1.7,27.5
211,Steven Terrell,SEA,FS,16,15,9,0,0,0,0,1,0,1,1,0,1.7,26.5
211,Kevin Johnson,HOU,CB,6,18,3,1,0,0,0,3,0,0,1,0,4.4,26.5
213,Roman Harper,NO,SS,16,23,4,0,0,0,1,0,0,0,0,0,1.6,26
213,Johnson Bademosi,DET,CB,16,17,2,0,0,0,0,5,1,0,0,0,1.6,26
213,Darryl Roberts,NYJ,CB,12,19,2,0,0,0,0,6,0,0,0,0,2.2,26
216,Miles Killebrew,DET,FS,16,19,5,0,0,0,0,1,1,0,0,0,1.6,25.5
216,Brandon Williams,ARI,CB,13,21,3,0,0,0,0,3,0,0,0,0,2,25.5
218,Aaron Colvin,JAX,CB,10,18,4,2,1,0,1,0,0,0,0,0,2.5,25
219,Will Parks,DEN,SS,16,12,5,1,0,0,0,3,1,0,1,0,1.5,24.5
220,Terrance Mitchell,KC,CB,7,17,2,0,0,0,0,6,0,0,0,0,3.4,24
221,Kentrell Brice,GB,SS,16,18,3,0,0,0,0,1,0,0,1,0,1.5,23.5
222,Robert Blanton,BUF,SS,10,19,8,0,0,0,0,0,0,0,0,0,2.3,23
223,Alterraun Verner,TB,CB,16,12,1,0,0,0,0,7,1,0,0,0,1.4,22.5
223,Eddie Pleasant,HOU,FS,14,14,3,1,0,0,1,5,0,0,0,0,1.6,22.5
223,Delvin Breaux,NO,CB,6,18,3,2,0,0,0,1,0,0,0,0,3.8,22.5
226,Demontre Hurst,CHI,SS,10,13,0,1,1,0,1,2,1,0,0,0,2.2,22
227,Nat Berhe,NYG,FS,7,15,4,0,0,0,0,1,0,1,0,0,3,21
227,Trovon Reed,LAC,CB,6,12,0,0,0,0,0,3,2,0,0,0,3.5,21
227,Michael Jordan,LAR,CB,5,15,5,1.5,0,0,0,2,0,0,0,0,4.2,21
230,Chris Prosinski,CHI,FS,16,16,5,1,0,0,0,1,0,0,0,0,1.3,20.7
231,Steve Williams,LAR,CB,6,18,1,0,0,0,0,2,0,0,0,0,3.4,20.5
232,Greg Toler,WAS,CB,16,14,2,0,0,0,0,2,0,0,1,0,1.2,20
232,Jeff Heath,DAL,SS,16,13,4,0,0,0,0,2,1,0,0,0,1.2,20
234,Kenneth Acker,KC,CB,9,16,1,0,0,0,0,3,0,0,0,0,2.2,19.5
234,Deon Bush,CHI,SS,11,16,5,0,0,0,0,1,0,0,0,0,1.8,19.5
234,Blake Countess,LAR,SS,5,11,8,0.5,1,0,2,0,0,0,0,0,3.9,19.5
237,Juston Burris,NYJ,CB,16,10,1,0,0,0,0,5,1,0,0,0,1.2,18.5
238,Keith McGill,OAK,FS,16,13,6,1,0,0,0,1,0,0,0,0,1.1,18
238,Jason Verrett,LAC,CB,4,11,2,0,0,0,0,3,1,0,0,0,4.5,18
240,Robert Nelson,HOU,CB,11,11,2,0,0,0,0,2,1,0,0,0,1.5,17
240,Bene' Benwikere,MIA,CB,4,8,2,1,0,0,0,4,1,0,0,0,4.2,17
240,Kevon Seymour,BUF,CB,15,13,2,0,0,0,0,3,0,0,0,0,1.1,17
243,DJ White,KC,CB,11,10,1,0,0,0,0,3,1,0,0,0,1.5,16.5
244,Antonio Cromartie,IND,CB,4,14,0,0,0,0,0,2,0,0,0,0,4,16
244,Tracy Howard,CLE,FS,15,13,4,0,0,0,0,1,0,0,0,0,1.1,16
246,Ron Brooks,PHI,CB,6,11,1,0,0,0,0,1,0,0,1,0,2.6,15.5
246,Cody Davis,LAR,FS,15,6,5,0,0,0,0,4,1,0,0,0,1,15.5
248,Davon House,JAX,CB,16,13,3,0,0,0,0,0,0,0,0,0,0.9,14.5
248,Jonathan Jones,NE,CB,16,7,3,1,0,0,1,1,0,0,1,0,0.9,14.5
250,James Ihedigbo,BUF,SS,4,9,6,1,0,0,0,1,0,0,0,0,3.5,14
250,DeAngelo Hall,WAS,FS,3,10,6,0,0,0,0,1,0,0,0,0,4.7,14
250,Marcus Sherels,MIN,CB,11,0,0,0,0,0,0,1,0,0,1,0,1.3,14
253,Neiko Thorpe,SEA,CB,15,11,5,0,0,0,0,0,0,0,0,0,0.9,13.5
254,Brynden Trawick,OAK,FS,15,6,6,0,0,0,0,1,1,0,0,0,0.9,13
254,Demetri Goodson,GB,FS,6,10,4,0,0,0,0,1,0,0,0,0,2.2,13
254,Deiondre' Hall,CHI,SS,8,5,2,0,0,0,1,3,1,0,0,0,1.6,13
257,Jonathan Meeks,BUF,SS,16,7,3,0,0,0,0,1,0,0,1,0,0.8,12.5
257,Dontae Johnson,SF,CB,15,8,3,0,0,0,0,3,0,0,0,0,0.8,12.5
259,Charles James,IND,CB,13,11,3,0,0,0,0,1,0,0,0,0,0.9,11.5
259,Devante Bausby,CHI,CB,4,11,1,0,0,0,0,0,0,0,0,0,2.9,11.5
261,Shiloh Keo,NO,FS,10,5,0,0,0,0,0,0,0,0,2,0,1.1,11
261,Terrence Brooks,PHI,SS,11,1,0,0,0,0,0,1,1,2,0,0,1,11
261,Justin Coleman,NE,CB,10,8,0,0,0,0,0,3,0,0,0,0,1.1,11
261,Deshazor Everett,WAS,SS,16,7,0,0,0,0,0,1,1,0,0,0,0.7,11
261,Doug Middleton,NYJ,FS,4,3,2,0,0,0,0,1,0,0,0,1,2.8,11
261,Javien Elliott,TB,CB,6,8,2,1,0,0,0,1,0,0,0,0,1.8,11
267,Teddy Williams,CAR,CB,3,5,1,0,0,0,0,2,1,0,0,0,3.5,10.5
267,Josh Johnson,JAX,CB,8,5,4,0,0.5,5,1,1,0,0,0,0,1.3,10.5
267,Peyton Thompson,JAX,FS,15,8,2,0.5,0,0,1,0,0,0,0,0,0.7,10.5
267,Harlan Miller,ARI,SS,2,5,1,1,0,0,0,1,1,0,0,0,5.2,10.5
267,De'Vante Harris,NO,CB,9,8,1,0,0,0,0,1,0,0,1,0,1.2,10.5
272,Dashaun Phillips,WAS,CB,5,5,2,1,0,0,0,0,0,0,1,0,2,10
273,Darrell Stuckey,LAC,FS,16,6,0,0,0,0,0,0,0,0,1,0,0.6,9
273,Chris Lewis-Harris,BAL,CB,14,3,2,0,0,0,0,2,1,0,0,0,0.6,9
275,Jordan Dangerfield,PIT,SS,14,4,8,0,0,0,0,0,0,0,0,0,0.6,8
275,Walt Aikens,MIA,SS,15,2,0,0,0,0,0,0,0,0,0,0,0.5,8
275,PJ Williams,NO,CB,2,5,2,0,0,0,0,2,0,0,0,0,4,8
275,Chris Milton,IND,CB,6,5,2,0,0,0,0,2,0,0,0,0,1.3,8
279,Don Carey,DET,SS,14,4,1,0,0,0,0,0,0,1,0,0,0.5,7.5
279,Anthony Levine,BAL,SS,16,4,3,0,0,0,1,1,0,0,0,0,0.5,7.5
279,Denzel Rice,HOU,CB,3,6,3,0,0,0,0,0,0,0,0,0,2.5,7.5
279,Matthias Farley,IND,SS,16,7,1,0,0,0,0,0,0,0,0,0,0.5,7.5
283,Sherrick McManis,CHI,CB,16,7,0,0,0,0,0,0,0,0,0,0,0.4,7
